Dialogue_ID,Utterance_ID,Recognition_ID,Speaker,Utterance,Actual_Emotion,Predicted_Emotion,Reasoning,raw_output
246,2,246_2,Joey,Thats crazy.,surprise,anger,Joey is expressing frustration and disagreement,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""surprise"", ""reasoning"": ""Joey is expressing curiosity about the situation""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""The tour guide is stating a fact in a neutral tone""},
    {""utterance_id"": 2, ""predict"
246,3,246_3,Tour Guide,"Maybe its crazy in a perfect world, a world without lab coats and blazers, but you not in a perfect world, you in a museum now.",neutral,neutral,The tour guide is explaining a situation in a neutral tone,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""surprise"", ""reasoning"": ""Joey is expressing curiosity about the situation""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""The tour guide is stating a fact in a neutral tone""},
    {""utterance_id"": 2, ""predict"
246,4,246_4,Tour Guide,"See that scientist in the classes, he and I used to play together all the time in grade school, but now Peter!",neutral,surprise,The tour guide is sharing a personal anecdote that is surprising,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""surprise"", ""reasoning"": ""Joey is expressing curiosity about the situation""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""The tour guide is stating a fact in a neutral tone""},
    {""utterance_id"": 2, ""predict"
246,5,246_5,Tour Guide,"Hey, Peter!",neutral,neutral,The tour guide is greeting someone in a neutral tone,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""surprise"", ""reasoning"": ""Joey is expressing curiosity about the situation""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""The tour guide is stating a fact in a neutral tone""},
    {""utterance_id"": 2, ""predict"
246,6,246_6,Tour Guide,Its me Rhonda!,neutral,surprise,The tour guide is surprising Peter with her name,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""surprise"", ""reasoning"": ""Joey is expressing curiosity about the situation""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""The tour guide is stating a fact in a neutral tone""},
    {""utterance_id"": 2, ""predict"
246,7,246_7,Tour Guide,From PS-129!,neutral,neutral,The tour guide is sharing a personal detail in a neutral tone,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""surprise"", ""reasoning"": ""Joey is expressing curiosity about the situation""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""The tour guide is stating a fact in a neutral tone""},
    {""utterance_id"": 2, ""predict"
246,8,246_8,Tour Guide,I shared my puddin which you man!,anger,joy,The tour guide is sharing a happy memory,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""surprise"", ""reasoning"": ""Joey is expressing curiosity about the situation""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""The tour guide is stating a fact in a neutral tone""},
    {""utterance_id"": 2, ""predict"
246,9,246_9,Tour Guide,I gave you my,neutral,neutral,The tour guide is continuing to share a personal anecdote in a neutral tone,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""surprise"", ""reasoning"": ""Joey is expressing curiosity about the situation""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""The tour guide is stating a fact in a neutral tone""},
    {""utterance_id"": 2, ""predict"
246,10,246_10,Joey,I-I think everybodys pretending they dont hear you.,neutral,anger,Joey is expressing frustration and suspicion,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""surprise"", ""reasoning"": ""Joey is expressing curiosity about the situation""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""The tour guide is stating a fact in a neutral tone""},
    {""utterance_id"": 2, ""predict"
246,11,246_11,Joey,"Anyway, look, I dont know about you and your jackets and your separate tables, but Ross is one of my best friends, and if I save him a seat, Im telling you, he",neutral,anger,Joey is expressing frustration and disagreement,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""surprise"", ""reasoning"": ""Joey is expressing curiosity about the situation""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""The tour guide is stating a fact in a neutral tone""},
    {""utterance_id"": 2, ""predict"
246,12,246_12,Ross,"Thats okay, Im cool over here. Ill catch up with you later, Joey.",neutral,neutral,Ross is responding in a neutral tone,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""surprise"", ""reasoning"": ""Joey is expressing curiosity about the situation""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""The tour guide is stating a fact in a neutral tone""},
    {""utterance_id"": 2, ""predict"
246,13,246_13,Tour Guide,"Op, this is saved.  Gift shop.",neutral,neutral,The tour guide is announcing the end of the tour in a neutral tone,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""surprise"", ""reasoning"": ""Joey is expressing curiosity about the situation""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""The tour guide is stating a fact in a neutral tone""},
    {""utterance_id"": 2, ""predict"
249,0,249_0,Mr. Kaplan,Eh.,joy,neutral,neutral tone and short sentence,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and short sentence""},
    {""utterance_id"": 1, ""predicted_emotion"": ""surprise"", ""reasoning"": ""exclamation mark and sudden reaction""},
    {""utterance_id"": 2, ""predicted_emotion"": ""neutral"", ""reason"
249,1,249_1,Rachel,"Oh, you got me.",neutral,surprise,exclamation mark and sudden reaction,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and short sentence""},
    {""utterance_id"": 1, ""predicted_emotion"": ""surprise"", ""reasoning"": ""exclamation mark and sudden reaction""},
    {""utterance_id"": 2, ""predicted_emotion"": ""neutral"", ""reason"
249,2,249_2,Mr. Kaplan,"Well, dont think I havent noticed your potential.",neutral,neutral,neutral tone and statement of fact,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and short sentence""},
    {""utterance_id"": 1, ""predicted_emotion"": ""surprise"", ""reasoning"": ""exclamation mark and sudden reaction""},
    {""utterance_id"": 2, ""predicted_emotion"": ""neutral"", ""reason"
249,3,249_3,Mr. Kaplan,"Well, Ive got a project for you thats a lot more related to fashion.",neutral,neutral,neutral tone and statement of fact,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and short sentence""},
    {""utterance_id"": 1, ""predicted_emotion"": ""surprise"", ""reasoning"": ""exclamation mark and sudden reaction""},
    {""utterance_id"": 2, ""predicted_emotion"": ""neutral"", ""reason"
249,4,249_4,Mr. Kaplan,How does that sound?,neutral,neutral,neutral tone and question,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and short sentence""},
    {""utterance_id"": 1, ""predicted_emotion"": ""surprise"", ""reasoning"": ""exclamation mark and sudden reaction""},
    {""utterance_id"": 2, ""predicted_emotion"": ""neutral"", ""reason"
249,5,249_5,Rachel,"Oh, that sounds great.",joy,joy,positive response and enthusiastic tone,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and short sentence""},
    {""utterance_id"": 1, ""predicted_emotion"": ""surprise"", ""reasoning"": ""exclamation mark and sudden reaction""},
    {""utterance_id"": 2, ""predicted_emotion"": ""neutral"", ""reason"
249,6,249_6,Mr. Kaplan,"Come on over here, sweetheart.",neutral,joy,affectionate tone and invitation,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and short sentence""},
    {""utterance_id"": 1, ""predicted_emotion"": ""surprise"", ""reasoning"": ""exclamation mark and sudden reaction""},
    {""utterance_id"": 2, ""predicted_emotion"": ""neutral"", ""reason"
249,7,249_7,Rachel,"Oh thank you so much Mr. Kaplan, thank you so much.",joy,joy,gratitude and positive response,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and short sentence""},
    {""utterance_id"": 1, ""predicted_emotion"": ""surprise"", ""reasoning"": ""exclamation mark and sudden reaction""},
    {""utterance_id"": 2, ""predicted_emotion"": ""neutral"", ""reason"
244,0,244_0,Ross,"Phoebe, she doesnt know that you sneak out every night, she doesnt know that you sneak back every morning, and she doesnt know that youve been living with your Grandmothers for a week now.",neutral,anger,Ross is expressing frustration and concern about Phoebe's behavior,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""anger"", ""reasoning"": ""Ross is expressing frustration and concern about Phoebe's behavior""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""Phoebe is responding calmly and matter-of-factly""},
    {""utterance"
244,1,244_1,Phoebe,"Okay, well maybe not on those levels.",neutral,neutral,Phoebe is responding calmly and matter-of-factly,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""anger"", ""reasoning"": ""Ross is expressing frustration and concern about Phoebe's behavior""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""Phoebe is responding calmly and matter-of-factly""},
    {""utterance"
244,2,244_2,Chandler,Hey.,neutral,neutral,Chandler is greeting Ross in a neutral tone,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""anger"", ""reasoning"": ""Ross is expressing frustration and concern about Phoebe's behavior""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""Phoebe is responding calmly and matter-of-factly""},
    {""utterance"
244,3,244_3,Ross,Hey.,neutral,neutral,Ross is greeting Chandler in a neutral tone,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""anger"", ""reasoning"": ""Ross is expressing frustration and concern about Phoebe's behavior""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""Phoebe is responding calmly and matter-of-factly""},
    {""utterance"
244,4,244_4,Chandler,"Im never gonna find a roommate, ever.",sadness,sadness,Chandler is expressing frustration and disappointment about not finding a roommate,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""anger"", ""reasoning"": ""Ross is expressing frustration and concern about Phoebe's behavior""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""Phoebe is responding calmly and matter-of-factly""},
    {""utterance"
244,5,244_5,Phoebe,"Why, nobody good?",neutral,neutral,Phoebe is asking a question in a neutral tone,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""anger"", ""reasoning"": ""Ross is expressing frustration and concern about Phoebe's behavior""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""Phoebe is responding calmly and matter-of-factly""},
    {""utterance"
244,6,244_6,Chandler,"Well lets see, there was the guy with the ferrets, thats plural.",disgust,disgust,"Chandler is describing a potential roommate with ferrets, which is a negative trait","{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""anger"", ""reasoning"": ""Ross is expressing frustration and concern about Phoebe's behavior""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""Phoebe is responding calmly and matter-of-factly""},
    {""utterance"
244,7,244_7,Chandler,The spitter.,disgust,disgust,Chandler is describing a potential roommate who spits,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""anger"", ""reasoning"": ""Ross is expressing frustration and concern about Phoebe's behavior""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""Phoebe is responding calmly and matter-of-factly""},
    {""utterance"
244,8,244_8,Chandler,"Oh-ho, and yes, the guy that enjoyed my name so much he felt the need to make a little noise every time he said it.",anger,disgust,Chandler is describing a potential roommate who makes a noise every time he says his name,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""anger"", ""reasoning"": ""Ross is expressing frustration and concern about Phoebe's behavior""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""Phoebe is responding calmly and matter-of-factly""},
    {""utterance"
244,9,244_9,Chandler,"Nice to meet you, Chandler Bing",neutral,neutral,Chandler is introducing himself in a neutral tone,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""anger"", ""reasoning"": ""Ross is expressing frustration and concern about Phoebe's behavior""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""Phoebe is responding calmly and matter-of-factly""},
    {""utterance"
244,10,244_10,Ross,So how many more do you have tomorrow?,neutral,neutral,Ross is asking a question in a neutral tone,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""anger"", ""reasoning"": ""Ross is expressing frustration and concern about Phoebe's behavior""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""Phoebe is responding calmly and matter-of-factly""},
    {""utterance"
244,11,244_11,Chandler,Two.,neutral,neutral,Chandler is responding to Ross's question in a neutral tone,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""anger"", ""reasoning"": ""Ross is expressing frustration and concern about Phoebe's behavior""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""Phoebe is responding calmly and matter-of-factly""},
    {""utterance"
244,12,244_12,Chandler,"This photographer, who seemed really dull.",neutral,disgust,Chandler is describing a potential roommate who seems dull,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""anger"", ""reasoning"": ""Ross is expressing frustration and concern about Phoebe's behavior""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""Phoebe is responding calmly and matter-of-factly""},
    {""utterance"
244,13,244_13,Chandler,"And this actor guy, who Im not sure about, because when he called and I answered the phone Chandler Bing, he said Whoa-whoa, short message.",neutral,disgust,Chandler is describing a potential roommate who is awkward,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""anger"", ""reasoning"": ""Ross is expressing frustration and concern about Phoebe's behavior""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""Phoebe is responding calmly and matter-of-factly""},
    {""utterance"
