Dialogue_ID,Recognition_ID,Speaker,Utterance,Actual_Emotion,predicted_emotion,confidence,outcome,winning_agent,vote_plain,vote_linguistic,vote_context,reason_plain,reason_linguistic,reason_context,arbitrator_reasoning
263,263_7,Ross,"She says as time goes on, he's gonna start getting agressive and violent.",sadness,fear,0.99,unanimous,majority,fear,fear,fear,,,,
263,263_8,Chandler,So what does this mean?,neutral,neutral,1.0,majority,majority,neutral,neutral,surprise,,,,
263,263_9,Ross,I'm gonna have to give him up.,sadness,sadness,1.0,majority,majority,neutral,sadness,sadness,,,,
265,265_0,Ross,"But we haven't seen each other since then. Well I land in China, guess who's in charge of the dig.",surprise,neutral,0.45,majority,majority,neutral,surprise,neutral,,,,
265,265_1,Rachel,"Julie! Julie, isn't that great? I mean, isn't that just kick- you-in-the-crotch, spit-on-your-neck fantastic?",joy,anger,0.955,majority,majority,anger,anger,disgust,,,,
262,262_0,Pete,Hi!,neutral,neutral,1.0,unanimous,majority,neutral,neutral,neutral,,,,
262,262_1,Monica,"Hi! Hey, Pete youre back! Hey, check this out.",joy,neutral,0.25,majority,majority,joy,neutral,neutral,,,,
262,262_2,Pete,Wow! Skates!,joy,joy,0.8965,majority,majority,joy,joy,surprise,,,,
262,262_3,Monica,Wow! Youre a lot sturdier that Chandler. He crumpled like a piece of paper. So how was youre trip?,surprise,joy,0.65,arbitrated,unknown,joy,surprise,neutral,,,,
262,262_4,Pete,Well...,neutral,neutral,0.25,majority,majority,neutral,neutral,sadness,,,,
262,262_5,Monica,"Oh, whatd ya bring me?!",joy,joy,0.85,majority,majority,joy,neutral,joy,,,,
262,262_6,Monica,"Awww, hotel toiletries from Japan.",joy,joy,0.8,majority,majority,joy,joy,neutral,,,,
262,262_7,Monica,"Oh, these are gonna go in my permanent collection.",joy,joy,0.0,majority,majority,neutral,joy,joy,,,,
262,262_8,Monica,You want some coffee?,neutral,neutral,1.0,majority,majority,joy,neutral,neutral,,,,
262,262_9,Pete,"Yeah, sure, thatd be great.",neutral,neutral,0.8267,unanimous,majority,neutral,neutral,neutral,,,,
262,262_10,Monica,Regular or decaf?,neutral,neutral,0.9333,unanimous,majority,neutral,neutral,neutral,,,,
262,262_11,Pete,"Ah, which ever is closest.",neutral,neutral,0.7571,unanimous,majority,neutral,neutral,neutral,,,,
262,262_12,Monica,Okay.,neutral,neutral,0.8333,unanimous,majority,neutral,neutral,neutral,,,,
262,262_13,Pete,So ask me what I did today.,neutral,neutral,0.75,unanimous,majority,neutral,neutral,neutral,,,,
262,262_14,Monica,So what did you do today Pete?,neutral,neutral,0.9344,unanimous,majority,neutral,neutral,neutral,,,,
262,262_15,Pete,I bought a restaurant and I would like you to be the head chef.,joy,joy,0.495,majority,majority,joy,joy,surprise,,,,
262,262_16,Monica,What?! Oh.,surprise,surprise,0.6333,unanimous,majority,surprise,surprise,surprise,,,,
267,267_0,Director,Ah Joey.,neutral,neutral,0.5,unanimous,majority,neutral,neutral,neutral,,,,
267,267_1,Director,Joey Tribbiani.,neutral,neutral,0.3274,unanimous,majority,neutral,neutral,neutral,,,,
267,267_2,Director,"Listen Joey, I got a problem, I just got a call from my dance captain, he's having a relationship crisis and can't get out of Long Island.",neutral,surprise,0.9,majority,majority,sadness,surprise,surprise,,,,
267,267_3,Joey,"So, does that mean the audition is off?",sadness,neutral,1.0,majority,majority,sadness,neutral,neutral,,,,
267,267_4,Director,"Listen Joey, seeing as you've got the most experience, I want you to take these dancers and show them the combination.",neutral,joy,0.0,majority,majority,joy,joy,neutral,,,,
267,267_5,Joey,What?!,surprise,surprise,1.0,majority,majority,surprise,neutral,surprise,,,,
267,267_6,Director,"Aw come on Joey, it's easy.",neutral,anger,0.9,majority,majority,surprise,anger,anger,,,,
267,267_7,Director,"Y'know, it's hand, hand, head, head,  up, pas de bouree, pas de bouree, big turn here, grand sissone, sissone, sissone, slide back, step, step, step, and jazz hands!",neutral,surprise,0.905,majority,majority,surprise,neutral,surprise,,,,
267,267_8,Joey,"It's ah, step-ity, step and jazz hands.",sadness,neutral,0.5,arbitrated,unknown,joy,disgust,neutral,,,,
267,267_9,Director,Have fun.,neutral,joy,0.6348,unanimous,majority,joy,joy,joy,,,,
267,267_10,Joey,Bye.,neutral,sadness,0.75,majority,majority,neutral,sadness,sadness,,,,
268,268_0,Chandler,Wow! Fortunately she has a,surprise,neutral,0.8346,majority,majority,joy,neutral,neutral,,,,
268,268_1,Monica,"Oh, I so can't believe this! My uterus is an inhospitable environment? I was trying so hard to be a good hostess!",surprise,anger,0.9,majority,majority,neutral,anger,anger,,,,
268,268_2,Chandler,"Oh, I can't believe my sperm have low motility because, let me tell you, when I was growing up they sure seem to be in a hurry to get places!",surprise,surprise,1.0,arbitrated,unknown,surprise,anger,neutral,,,,
268,268_3,Doctor Connelly,Hi there.,neutral,neutral,0.6667,unanimous,majority,neutral,neutral,neutral,,,,
268,268_4,Chandler,Hi.,neutral,neutral,0.8333,unanimous,majority,neutral,neutral,neutral,,,,
268,268_5,Monica,Hi.,neutral,neutral,0.3333,unanimous,majority,neutral,neutral,neutral,,,,
268,268_6,Doctor Connelly,I'm sorry there wasn't better news from your test last week but I wanted to talk to you about your options.,neutral,neutral,0.5907,unanimous,majority,neutral,neutral,neutral,,,,
268,268_7,Monica,Ok.,neutral,neutral,0.6667,unanimous,majority,neutral,neutral,neutral,,,,
268,268_8,Doctor Connelly,"Above all, even though your chances of conceiving through natural means aren't great, you never know!",neutral,neutral,0.7,majority,majority,neutral,joy,neutral,,,,
268,268_9,Doctor Connelly,"So, keep having sex on a regular basis.",neutral,neutral,0.25,majority,majority,joy,neutral,neutral,,,,
268,268_10,Chandler,"Oh, DAMN IT!",anger,anger,0.9333,unanimous,majority,anger,anger,anger,,,,
268,268_11,Monica,"Don't worry, after a while he'll tune it out.",neutral,anger,0.5,majority,majority,neutral,anger,anger,,,,
268,268_12,Doctor Connelly,"Ok, given your situation, the options with the greatest chances for success would be surrogacy, or insemination using a sperm donor.",neutral,neutral,0.5,majority,majority,neutral,neutral,anger,,,,
268,268_13,Monica,Ok.,neutral,neutral,0.8533,unanimous,majority,neutral,neutral,neutral,,,,
269,269_0,Ross,"Well, y'know, monogamy can be a, uh, tricky concept. I mean, anthropologically speaking-",neutral,neutral,0.3333,unanimous,majority,neutral,neutral,neutral,,,,
269,269_1,Ross,"Fine. Fine, alright, now you'll never know.",anger,anger,1.0,majority,majority,anger,anger,neutral,,,,
269,269_2,Monica,"We're kidding. C'mon, tell us!",joy,joy,0.4983,unanimous,majority,joy,joy,joy,,,,
269,269_3,All,Yeah! C'mon!,joy,joy,0.95,majority,majority,neutral,joy,joy,,,,
269,269_4,Ross,"Alright. There's a theory, put forth by Richard Leakey-",neutral,neutral,0.3333,unanimous,majority,neutral,neutral,neutral,,,,
266,266_0,Ross,May I come in?,neutral,neutral,0.3333,unanimous,majority,neutral,neutral,neutral,,,,
266,266_1,Rachel,"Uh, yeah, if you want too.",neutral,neutral,0.994,unanimous,majority,neutral,neutral,neutral,,,,
266,266_2,Ross,Do,neutral,neutral,0.5333,unanimous,majority,neutral,neutral,neutral,,,,
266,266_3,Rachel,"Yeah, sure?",neutral,neutral,0.3333,unanimous,majority,neutral,neutral,neutral,,,,
266,266_4,Ross,So do I.,neutral,neutral,0.5,unanimous,majority,neutral,neutral,neutral,,,,
266,266_5,Ross,"Okay Rach, before anything happens  I just want to lay down a couple of ground rules.",neutral,neutral,0.3333,unanimous,majority,neutral,neutral,neutral,,,,
266,266_6,Ross,This is just about tonight.,neutral,neutral,1.0,majority,majority,joy,neutral,neutral,,,,
266,266_7,Ross,"I don't to go through with this if it's going to raise the question of ""Us.""",neutral,sadness,0.5,majority,majority,neutral,sadness,sadness,,,,
266,266_8,Ross,I just want this to be  about what it is!,joy,anger,0.5,majority,majority,surprise,anger,anger,,,,
266,266_9,Rachel,"And um, what-what is that Ross?",neutral,neutral,0.75,majority,majority,neutral,neutral,sadness,,,,
266,266_10,Ross,The physical act of love.,joy,neutral,0.6,majority,majority,neutral,surprise,neutral,,,,
266,266_11,Rachel,What?! Are you crazy?,surprise,surprise,0.9,arbitrated,unknown,anger,surprise,neutral,,,,
266,266_12,Ross,Oh so-so you weren't trying to entice me just now with your-your nakedness?,surprise,anger,0.9,majority,majority,anger,anger,surprise,,,,
266,266_13,Rachel,"Oh God, you saw me?! Oh!",surprise,surprise,0.9985,majority,majority,surprise,neutral,surprise,,,,
266,266_14,Ross,You weren't trying to entice me with your nakedness.,joy,surprise,0.1,arbitrated,unknown,neutral,joy,surprise,,,,
266,266_15,Rachel,"Noo!! No! You thought, you actually thought I wanted to have sex with you?!",anger,anger,0.94,majority,majority,sadness,anger,anger,,,,
266,266_16,Ross,No! No!  No!  No-no-no-no.,joy,anger,0.995,majority,majority,anger,neutral,anger,,,,
271,271_0,Monica,I have no idea what you just said.,neutral,neutral,0.8333,unanimous,majority,neutral,neutral,neutral,,,,
271,271_1,Chandler,Put Joey on the phone.,neutral,neutral,1.0,arbitrated,unknown,joy,anger,neutral,,,,
271,271_2,Joey,What's up man?,neutral,neutral,0.3333,unanimous,majority,neutral,neutral,neutral,,,,
271,271_3,Chandler,I'm trppd... in an ATM vstbl... wth,fear,surprise,0.4,majority,majority,anger,surprise,surprise,,,,
271,271_4,Joey,"Oh my God! He's trapped in an ATM vestibule with Jill Goodacre!  Chandler, listen.",surprise,neutral,0.5,arbitrated,unknown,joy,neutral,surprise,,,,
271,271_5,Chandler,"Yeah, like that thought never entered my mind.",neutral,neutral,0.6667,unanimous,majority,neutral,neutral,neutral,,,,
272,272_0,Emily,and that was all before 10 oclock.,neutral,neutral,0.3267,unanimous,majority,neutral,neutral,neutral,,,,
272,272_1,Emily,The caterer rang and said it was going to be Chicken Kiev instead of Chicken Tarragon.,neutral,disgust,1.0,majority,majority,neutral,disgust,disgust,,,,
272,272_2,Emily,And then the florist phoned to say there arent any tulips.,neutral,neutral,0.5,arbitrated,unknown,neutral,disgust,sadness,,,,
272,272_3,Emily,"Oh, and the chilliest has carpel-tunel syndrome.",neutral,neutral,0.5,arbitrated,unknown,sadness,disgust,surprise,,,,
272,272_4,Ross,"Whoa-whoa-whoa! Emily,  honey, okay?",surprise,surprise,0.7,majority,majority,surprise,joy,surprise,,,,
272,272_5,Emily,"Well, up yours too!",anger,anger,0.8533,unanimous,majority,anger,anger,anger,,,,
273,273_0,Phoebe,Wheres Chandler?,neutral,neutral,0.83,unanimous,majority,neutral,neutral,neutral,,,,
273,273_1,Joey,"Ah, he cant make it, he said he had to his...  Whoa-oh!",surprise,surprise,0.9,majority,majority,surprise,neutral,surprise,,,,
273,273_2,Ginger,Joey? Joey Tribbiani?,neutral,surprise,0.8333,unanimous,majority,surprise,surprise,surprise,,,,
273,273_3,Ginger,Joey I can see you okay? Youre hiding behind the coats.,neutral,neutral,0.5,arbitrated,unknown,neutral,anger,sadness,,,,
270,270_0,Ross,"Hi, is uh, is Carol here?",neutral,neutral,0.3333,unanimous,majority,neutral,neutral,neutral,,,,
270,270_1,Susan,"No, she's at a faculty meeting.",neutral,neutral,0.4967,unanimous,majority,neutral,neutral,neutral,,,,
270,270_2,Ross,"Oh, I uh, just came by to pick up my skull. Well, not mine, but...",neutral,neutral,1.0,majority,majority,neutral,surprise,neutral,,,,
270,270_3,Susan,Come in.,neutral,neutral,0.4833,unanimous,majority,neutral,neutral,neutral,,,,
270,270_4,Ross,"Thanks. Yeah, Carol borrowed it for a class, and I have to get it back to the museum.",neutral,neutral,0.3333,unanimous,majority,neutral,neutral,neutral,,,,
270,270_5,Susan,What's it look like?,neutral,neutral,0.3333,unanimous,majority,neutral,neutral,neutral,,,,
270,270_6,Ross,Kinda like a big face without skin.,neutral,surprise,0.5,majority,majority,disgust,surprise,surprise,,,,
270,270_7,Susan,"Yes, I'm familiar with the concept. We can just look for it.",neutral,neutral,1.0,unanimous,majority,neutral,neutral,neutral,,,,
270,270_8,Ross,"Ok.  Wow, you guys sure have a lot of books about bein' a lesbian.",surprise,disgust,0.335,majority,majority,surprise,disgust,disgust,,,,
270,270_9,Susan,"Well, you know, you have to take a course. Otherwise, they don't let you do it.",neutral,neutral,0.75,majority,majority,neutral,neutral,disgust,,,,
270,270_10,Ross,"Hey, hey, Yertle the Turtle. A classic.",joy,neutral,0.5,majority,majority,neutral,joy,neutral,,,,
270,270_11,Susan,"Actually, I'm reading it to the baby.",neutral,joy,0.8667,unanimous,majority,joy,joy,joy,,,,
270,270_12,Ross,"The uh, the baby that hasn't been born yet? Wouldn't that mean you're... crazy?",surprise,anger,0.0,arbitrated,unknown,sadness,neutral,surprise,,,,
270,270_13,Susan,"What, you don't think they can hear sounds in there?",joy,neutral,1.0,majority,majority,neutral,neutral,anger,,,,
270,270_14,Ross,"You're not serious, I mean, you really... you really talk to it?",surprise,surprise,0.7867,unanimous,majority,surprise,surprise,surprise,,,,
276,276_0,Chandler,Hey.,neutral,neutral,0.7667,unanimous,majority,neutral,neutral,neutral,,,,
275,275_0,Ross,Fine.,neutral,neutral,1.0,majority,majority,anger,neutral,neutral,,,,
275,275_1,Joey,Fine.,neutral,anger,0.9,majority,majority,anger,neutral,anger,,,,
275,275_2,Rachel,Fine.,neutral,neutral,0.3333,unanimous,majority,neutral,neutral,neutral,,,,
275,275_3,Monica,All right. We're gonna go.  It's not for another six hours. We're gonna go then.,neutral,neutral,0.8333,unanimous,majority,neutral,neutral,neutral,,,,
274,274_0,Chandler,"Okay listen, just give me anything I can make two of.",neutral,neutral,0.6667,unanimous,majority,neutral,neutral,neutral,,,,
274,274_1,Monica,"Well, if you dont have anything to copy, why are you going down there?",neutral,surprise,0.87,arbitrated,unknown,surprise,sadness,anger,,,,
274,274_2,Joey,"Yeah, are you just going down there to gawk at that hot girl with the belly button ring again?",anger,anger,0.8,arbitrated,unknown,neutral,disgust,anger,,,,
274,274_3,Chandler,Yeah! You wanna come?,joy,neutral,1.0,majority,majority,neutral,joy,neutral,,,,
274,274_4,Joey,Yeah!,joy,neutral,0.5,majority,majority,neutral,anger,neutral,,,,
277,277_0,Monica,Whats the matter?,sadness,neutral,0.6667,unanimous,majority,neutral,neutral,neutral,,,,
279,279_0,Monica,Gimme them!,anger,neutral,0.85,majority,majority,neutral,anger,neutral,,,,
279,279_1,Rachel,No! They are mine!,anger,anger,0.95,majority,majority,joy,anger,anger,,,,
279,279_2,Monica,You stole them from me!,anger,neutral,0.5,unanimous,majority,neutral,neutral,neutral,,,,
279,279_3,Rachel,You stole them from me!!,anger,anger,1.0,majority,majority,neutral,anger,anger,,,,
279,279_4,Monica,Gimme them!,anger,anger,0.9633,unanimous,majority,anger,anger,anger,,,,
279,279_5,Monica,You just wanna each take one?,neutral,neutral,0.25,majority,majority,neutral,anger,neutral,,,,
279,279_6,Rachel,Yeah that seems fair. We never use them.,neutral,neutral,0.5,majority,majority,neutral,neutral,surprise,,,,
279,279_7,Ross,"Look, I really need some help, okay? Why? Why did I have to speak in a British accent?! What do I do?",anger,anger,0.51,majority,majority,anger,anger,surprise,,,,
279,279_8,Rachel,Well,neutral,neutral,0.5,majority,majority,neutral,neutral,surprise,,,,
279,279_9,Monica,Why don’t you phase it out?,neutral,neutral,0.1667,unanimous,majority,neutral,neutral,neutral,,,,
279,279_10,Monica,"Yeah, fade the accent out and people will think you’re, y’know, that you’re adjusting to life in America.",anger,neutral,0.0,majority,majority,surprise,neutral,neutral,,,,
279,279_11,Rachel,"Yeah, I mean, come on Ross, no one will even notice. I mean they’re probably not even listening!",neutral,neutral,0.89,unanimous,majority,neutral,neutral,neutral,,,,
279,279_12,Ross,They’re not listening too me?,surprise,neutral,0.5,arbitrated,unknown,anger,fear,surprise,,,,
279,279_13,Rachel,Of course they’re listening to you! Everybody listens to you.,neutral,joy,1.0,arbitrated,unknown,joy,neutral,anger,,,,
279,279_14,Ross,Monica you really think I should try this phasing out thing?,neutral,neutral,0.9,majority,majority,surprise,neutral,neutral,,,,
279,279_15,Monica,I think you look fine.,neutral,neutral,0.3333,unanimous,majority,neutral,neutral,neutral,,,,
278,278_0,Chandler,Someone on the subway licked my neck! Licked my neck!!,disgust,neutral,0.5,arbitrated,unknown,anger,disgust,surprise,,,,
278,278_1,Phoebe,Oh Willies still alive!,surprise,surprise,0.8,majority,majority,neutral,surprise,surprise,,,,
278,278_2,Chandler,What are you guys doing?,neutral,neutral,0.5,arbitrated,unknown,anger,neutral,surprise,,,,
278,278_3,Monica,"Oh, my mom called, theyre gonna run our engagement announcement in the local paper, so were looking for a good picture of us.",joy,neutral,0.0,majority,majority,joy,neutral,neutral,,,,
278,278_4,Chandler,"Oooh, Im afraid that does not exist.",neutral,fear,1.0,arbitrated,unknown,sadness,neutral,fear,,,,
278,278_5,Monica,"Thats not true, there are great pictures of us!",surprise,joy,0.8833,unanimous,majority,joy,joy,joy,,,,
278,278_6,Chandler,"No, there are great pictures of you standing next to a guy whos going like this",neutral,disgust,1.0,majority,majority,neutral,disgust,disgust,,,,
278,278_7,Phoebe,Oh my God! Thats the creep that youre with at the,surprise,surprise,0.9833,unanimous,majority,surprise,surprise,surprise,,,,
278,278_8,Chandler,"I dont know what it is, I just cant take a good picture.",sadness,neutral,0.5,arbitrated,unknown,joy,surprise,neutral,,,,
