Dialogue_ID,Recognition_ID,Speaker,Utterance,Actual_Emotion,predicted_emotion,confidence,reasoning,shift_flag,mental_state_raw,linguistic_signal_tag
258,258_4,Joey,"Y'know, Joey makes me sound like I'm, I dunno, this big.",neutral,sadness,0.95,"Micro-Linguistic Analysis notes 'resignation, suppressed sadness, or vulnerability due to being misunderstood or negatively portrayed' and a 'WITHDRAWN/VULNERABLE' linguistic tone. LaERC's internal_state 'slightly anxious about professional image, sensitive to self-perception' also points to a negative self-perception, aligning with sadness over perceived negative portrayal.",FALSE,"```json
{
  ""immediate_intent"": ""To clarify his dislike for the name 'Joey' and justify his preference for 'Joe' by detailing a specific negative perception."",
  ""internal_state"": ""Slightly anxious about professional image, resolute in his name preference, and sensitive to self-perception."",
  ""surf",WITHDRAWN/VULNERABLE
258,258_5,Joey,Which I'm not.,neutral,anger,0.9,"The LaERC's `internal_state` reveals Joey is 'pressured' and 'determined to assert true identity' with 'escalating momentum,' indicating a strong and growing emotional charge. Although the Micro-Linguistic Analysis notes a 'NEUTRAL' linguistic tone, the LaERC's `surface_vs_subtext` is 'aligned,' implying this neutral expression reflects the intense internal state of anger and defiance against the pressure.",FALSE,"```json
{
  ""immediate_intent"": ""To correct a perceived misrepresentation of himself and assert his true identity."",
  ""internal_state"": ""Feeling self-conscious, pressured by his agent's advice regarding his name, and determined to assert his true identity."",
  ""surface_vs_subtext"": ""aligned"",
  ""em",NEUTRAL
258,258_6,Chandler,Joe...Joe...Joe...Stalin?,neutral,fear,0.9,"The Micro-Linguistic Analysis synthesis explicitly points to 'deep apprehension, surprise, and possibly fear,' describing 'a distressed realization and vulnerability' due to the 'alarming juxtaposition' of 'Joe' and 'Stalin.' This strong negative sentiment, combined with the prominent hesitation (ellipses) and the interrogative form, is heavily weighted by the [SHIFT: TRUE] signal, indicating a significant emotional pivot into a fearful state.",TRUE,"```json
{
  ""immediate_intent"": ""To express skepticism and disapproval of Joey's chosen neutral name 'Joe' by sarcastically associating it with a negative historical figure."",
  ""internal_state"": ""Skeptical, critical, sarcastic, and disapproving."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_mom",WITHDRAWN/VULNERABLE
258,258_7,Joey,Stalin...Stalin...do I know that name? It sounds familiar.,neutral,neutral,0.9,"The Micro-Linguistic Analysis indicates a 'NEUTRAL' tone, low arousal, and neutral sentiment, with hesitation markers suggesting cognitive processing. The LaERC 'internal_state' is 'Neutral and cognitive, focused on memory retrieval, with a mild sense of familiarity,' aligning with a neutral interpretation.",FALSE,"```json
{
  ""immediate_intent"": ""To recall information and express neutral curiosity about a name."",
  ""internal_state"": ""Neutral and cognitive, focused on memory retrieval, with a mild sense of familiarity."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""stable""
}
```",NEUTRAL
258,258_8,Chandler,"Well, it does not ring a bell with me...",neutral,neutral,0.95,"The LaERC internal state explicitly identifies the utterance as 'Neutral, unbiased, and objective, with no discernable strong emotions or hidden sentiment.' Additionally, the Temporal Shift Detection indicates [SHIFT: FALSE], suggesting that the established emotional momentum, which includes the previous neutral turn by Joey, remains neutral.",FALSE,"```json
{
  ""immediate_intent"": ""To neutrally inform the speaker that they do not recognize the name 'Stalin'."",
  ""internal_state"": ""Neutral, unbiased, and objective, with no discernable strong emotions or hidden sentiment."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""stable""
}
```",UNKNOWN
258,258_9,Joey,"Joe Stalin. Y'know, that's pretty good.",joy,anger,0.95,"Micro-Linguistic Analysis identifies a Deeply Negative/Problematic latent sentiment and an AGGRESSIVE tone. This overrides the surface positive sentiment due to the misaligned surface vs. subtext, indicating ANGER.",FALSE,"```json
{
  ""immediate_intent"": ""To express positive reception and acceptance of the suggested name 'Joe Stalin'."",
  ""internal_state"": ""Feeling joy and amusement at the novelty and perceived 'goodness' of the name 'Joe Stalin'."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""escalatin",AGGRESSIVE
258,258_10,Chandler,Might wanna try Joseph.,neutral,neutral,0.95,The Micro-Linguistic Analysis indicates a '[LINGUISTIC TONE: NEUTRAL]' with low arousal and neutral sentiment. LaERC further supports this with a 'Neutral and dispassionate internal_state' and 'aligned surface_vs_subtext'.,FALSE,"```json
{
  ""immediate_intent"": ""To neutrally provide an alternative name or suggestion."",
  ""internal_state"": ""Neutral and dispassionate, simply relaying information without strong emotional sentiment."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""stable""
}
```",NEUTRAL
258,258_11,Joey,Joseph Stalin. I think you'd remember that!,joy,anger,0.95,"The Micro-Linguistic Analysis identifies the tone as 'AGGRESSIVE,' strongly indicating anger or frustration. The Paralinguistic signal of the exclamation mark reinforces this with strong emphasis and conviction, aligning with the LaERC internal state of 'insistent' and emotional momentum 'escalating,' all of which contradict the neutral anchor examples and point to a high-arousal, negative emotion.",FALSE,"```json
{
  ""immediate_intent"": ""To prompt Chandle's memory and ensure they acknowledge/remember the name 'Joseph Stalin'."",
  ""internal_state"": ""Engaged, slightly insistent, and mildly positive/satisfied."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""escalating""
}
```",AGGRESSIVE
258,258_12,Chandler,"Oh yes! Bye Bye Birdie, starring Joseph Stalin. Joseph Stalin is the Fiddler on the Roof.",joy,disgust,0.95,"The Micro-Linguistic Analysis heavily weights this turn due to a SHIFT: TRUE, highlighting 'Latent Sentiment: Negative' and 'Irony/Sarcasm' (dark humor, cynical clash, grotesque absurdity and horror, aggressive tone). Despite LaERC's 'lighthearted, playful' internal state, the Micro-Linguistic Tone OVERRIDES surface text due to the detected misalignment between surface and latent sentiment, strongly supporting a negative emotion, most precisely Disgust due to 'grotesque absurdity and horror'.",TRUE,"```json
{
  ""immediate_intent"": ""To express a sudden, humorous (and nonsensical) recognition of the name 'Joseph Stalin', possibly to be amusing or to participate in the ongoing dialogue with a lighthearted remark."",
  ""internal_state"": ""Chandler is feeling lighthearted, playful, and surprised by a ",AGGRESSIVE
260,260_0,Phoebe,"Hey everybody, Rachel was so good today. She didn't gossip at all.",joy,joy,0.95,"The LaERC internal state clearly identifies Phoebe as feeling 'pleased and positive, likely experiencing joy or satisfaction,' aligning with the Micro-Linguistic tone described as 'EUPHORIC/APPRECIATIVE,' which heavily implies 'joy'. Furthermore, the Temporal Shift Detection indicates a strong emotional pivot to this positive state, and the Relational Vulnerability Analysis confirms the sincerity of Phoebe's positive affirmation towards Rachel.",TRUE,"```json
{
  ""immediate_intent"": ""Phoebe is sharing a positive observation about Rachel's behavior, aiming to praise Rachel and share good news with her audience."",
  ""internal_state"": ""Phoebe is feeling pleased and positive, likely experiencing joy or satisfaction regarding Rachel's good behavior."",",UNKNOWN
260,260_1,Rachel,I didnt!,joy,joy,0.98,"The LaERC (Dynamic Mental State) indicates Rachel is 'Feeling positive, validated, proud of her good behavior, and agreeable.' The Micro-Linguistic Analysis describes the utterance as a 'strong and emphatic affirmation' with 'Positive surface and latent sentiment,' suggesting 'pride, joy, or enthusiasm.'",FALSE,"```json
{
  ""immediate_intent"": ""To affirm Phoebe's statement, accept the praise, and express agreement with the positive feedback."",
  ""internal_state"": ""Feeling positive, validated, proud of her good behavior, and agreeable."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""escalating""",AGGRESSIVE
260,260_2,Rachel,"Even when I found outumm, all right, well let's just say I found something out something about someone and let's just say she's gonna keep it.",neutral,fear,0.95,"The Micro-Linguistic Analysis highlights strong indicators of negative sentiment, including 'hesitation, evasion, guardedness, secrecy, reluctance,' and a 'WITHDRAWN/VULNERABLE' tone, suggesting discomfort and sensitivity surrounding the information. The Temporal Shift Detection explicitly notes an 'increase in negative expression...to fear/distress/sadness,' directly supporting fear as the primary emotion.",TRUE,"```json
{
  ""immediate_intent"": ""Rachel is affirming her commitment to not gossip, even when privy to sensitive information, and implicitly demonstrating her integrity and self-control."",
  ""internal_state"": ""Rachel is experiencing a sense of quiet resolve and a subtle internal conflict regarding th",WITHDRAWN/VULNERABLE
260,260_3,Joey,"Hey, Pheebs! Check-check this out.",joy,surprise,0.95,"The LaERC internal state indicates Joey is 'enthusiastic and excited' to show Phoebe 'something positive' with 'escalating' emotional momentum. The Micro-Linguistic Analysis highlights the 'exclamation mark after 'Pheebs'' and the 'repetition 'Check-check'' as reinforcing 'enthusiasm, excitement, and the attention-grabbing nature,' all strongly supporting a positive, high-arousal emotion.",FALSE,"```json
{
  ""immediate_intent"": ""Joey is trying to share something new or interesting with Phoebe, seeking her attention and engagement."",
  ""internal_state"": ""Joey is enthusiastic and excited, eager to show or tell Phoebe something positive."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentu",UNKNOWN
260,260_4,Phoebe,"Ooh, you nailed the Old Lady!",surprise,joy,0.98,"The Micro-Linguistic Analysis indicates high intensity positive sentiment with 'Ooh' expressing pleasure and 'nailed' signifying perfect success, reinforced by the exclamation mark. This is further supported by the LaERC internal_state showing 'Joyful, celebratory, and supportive' aligned surface/subtext, and the Temporal Shift detecting a pivot to 'positive surprise and delight'.",TRUE,"```json
{
  ""immediate_intent"": ""To express positive admiration and joy for Rachel's successful adherence to a 'no gossip' stance."",
  ""internal_state"": ""Joyful, celebratory, and supportive."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""stable""
}
```",AGGRESSIVE
260,260_5,Joey,"Yeah listen so, I thought I was getting better, so on my way home today I stopped by this guitar store and",neutral,joy,0.9,"LaERC indicates a 'Positive, hopeful, and engaged' internal state with 'aligned' surface vs subtext. The Micro-Linguistic Analysis also notes a 'slight underlying positive implication due to 'getting better'.",FALSE,"```json
{
  ""immediate_intent"": ""To share a positive personal experience and continue a narrative about his self-perceived improvement."",
  ""internal_state"": ""Positive, hopeful, and engaged."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""stable""
}
```",NEUTRAL
260,260_6,Phoebe,"Did you, did you",anger,joy,0.9,"LaERC's 'internal_state' identifies Phoebe as engaged, curious, and having 'positive anticipation' for the story, with 'emotional_momentum' 'escalating'. The Micro-Linguistic analysis highlights the 'repetition' of 'Did you, did you' as a strong indicator of emotional impact and suggests 'surprise/disbelief' or 'emphasis/insistence', which aligns with the high arousal of joy and positive anticipation.",FALSE,"```json
{
  ""immediate_intent"": ""Phoebe is prompting Joey to continue his story and expressing active curiosity."",
  ""internal_state"": ""Phoebe is engaged, curious, and likely feels positive anticipation for the continuation of the story."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": """,UNKNOWN
260,260_7,Joey,No.,neutral,sadness,0.75,"The LaERC's 'internal_state' explicitly identifies 'Disappointment, a sense of setback, or a crushed hope,' which directly corresponds to sadness. Although the Micro-Linguistic Analysis notes a 'NEUTRAL emotional delivery' and 'Low-Moderate arousal,' it also identifies 'Surface Sentiment: Negative' and 'Latent Sentiment: Negative,' aligning with a subdued negative emotion. The LaERC also states 'surface_vs_subtext: ""aligned"",' implying this internal sadness is indeed conveyed, albeit with a neutral tone, making neutral an inaccurate final emotion given the strong negative sentiment subtext.",FALSE,"```json
{
  ""immediate_intent"": ""Convey a negative outcome or failure related to an implied action (e.g., buying a guitar)."",
  ""internal_state"": ""Disappointment, a sense of setback, or a crushed hope."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""de-escalating""
}
```",NEUTRAL
